dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2011-02-01,1,0,2,0,0,2,1,2,0.16,0.1818,0.64,0.1045,2,6,8
2011-02-01,1,0,2,1,0,2,1,2,0.16,0.1818,0.69,0.1045,0,3,3
2011-02-01,1,0,2,2,0,2,1,2,0.16,0.2273,0.69,0.0,0,2,2
2011-02-01,1,0,2,3,0,2,1,2,0.16,0.2273,0.69,0.0,0,2,2
2011-02-01,1,0,2,5,0,2,1,3,0.14,0.2121,0.93,0.0,0,3,3
2011-02-01,1,0,2,6,0,2,1,3,0.14,0.2121,0.93,0.0,0,22,22
2011-02-01,1,0,2,7,0,2,1,3,0.16,0.2273,0.93,0.0,0,52,52
2011-02-01,1,0,2,8,0,2,1,3,0.16,0.2273,0.93,0.0,3,132,135
2011-02-01,1,0,2,9,0,2,1,2,0.16,0.2273,0.93,0.0,2,114,116
2011-02-01,1,0,2,10,0,2,1,2,0.16,0.2273,0.93,0.0,0,47,47
2011-02-01,1,0,2,11,0,2,1,2,0.18,0.2424,0.86,0.0,2,49,51
2011-02-01,1,0,2,12,0,2,1,2,0.2,0.2576,0.86,0.0,2,53,55
2011-02-01,1,0,2,13,0,2,1,2,0.2,0.2576,0.86,0.0,3,49,52
2011-02-01,1,0,2,14,0,2,1,2,0.22,0.2576,0.8,0.0896,5,49,54
2011-02-01,1,0,2,15,0,2,1,2,0.24,0.2879,0.75,0.0,7,45,52
2011-02-01,1,0,2,16,0,2,1,2,0.24,0.2424,0.75,0.1343,3,61,64
2011-02-01,1,0,2,17,0,2,1,2,0.24,0.2879,0.75,0.0,4,172,176
2011-02-01,1,0,2,18,0,2,1,2,0.24,0.2576,0.81,0.1045,3,165,168
2011-02-01,1,0,2,19,0,2,1,2,0.24,0.2424,0.81,0.1343,3,105,108
2011-02-01,1,0,2,20,0,2,1,2,0.22,0.2273,0.87,0.1343,5,69,74
2011-02-01,1,0,2,21,0,2,1,2,0.22,0.2273,0.87,0.1343,0,64,64
2011-02-01,1,0,2,22,0,2,1,2,0.22,0.2576,0.87,0.0896,2,34,36
2011-02-01,1,0,2,23,0,2,1,3,0.2,0.197,0.93,0.194,1,15,16
2011-02-02,1,0,2,0,0,3,1,3,0.22,0.2424,0.93,0.1045,0,2,2
2011-02-02,1,0,2,1,0,3,1,3,0.22,0.2273,0.93,0.194,0,3,3
2011-02-02,1,0,2,2,0,3,1,3,0.22,0.2273,0.93,0.1343,4,0,4
2011-02-02,1,0,2,3,0,3,1,3,0.22,0.2273,0.93,0.1343,0,1,1
2011-02-02,1,0,2,4,0,3,1,3,0.22,0.2121,0.93,0.2836,0,1,1
2011-02-02,1,0,2,5,0,3,1,3,0.22,0.2424,0.93,0.1045,0,3,3
2011-02-02,1,0,2,6,0,3,1,3,0.22,0.2424,0.93,0.1045,1,17,18
2011-02-02,1,0,2,7,0,3,1,3,0.22,0.2121,0.93,0.2239,1,48,49
2011-02-02,1,0,2,8,0,3,1,3,0.22,0.2121,0.93,0.2239,1,154,155
2011-02-02,1,0,2,9,0,3,1,2,0.24,0.2576,0.93,0.0896,4,119,123
2011-02-02,1,0,2,10,0,3,1,2,0.22,0.2727,1.0,0.0,2,59,61
2011-02-02,1,0,2,11,0,3,1,2,0.24,0.2273,0.93,0.194,5,47,52
2011-02-02,1,0,2,12,0,3,1,2,0.24,0.2273,0.93,0.2239,3,61,64
2011-02-02,1,0,2,13,0,3,1,1,0.34,0.3333,0.93,0.1642,1,74,75
2011-02-02,1,0,2,14,0,3,1,1,0.38,0.3939,0.82,0.3881,2,61,63
2011-02-02,1,0,2,15,0,3,1,1,0.38,0.3939,0.76,0.3284,10,66,76
2011-02-02,1,0,2,16,0,3,1,1,0.36,0.3333,0.71,0.2985,8,95,103
2011-02-02,1,0,2,17,0,3,1,1,0.36,0.3182,0.53,0.5224,7,183,190
2011-02-02,1,0,2,18,0,3,1,1,0.34,0.2879,0.42,0.5522,7,175,182
2011-02-02,1,0,2,19,0,3,1,1,0.28,0.2424,0.45,0.4925,3,88,91
2011-02-02,1,0,2,20,0,3,1,1,0.24,0.197,0.48,0.5522,4,71,75
2011-02-02,1,0,2,21,0,3,1,1,0.22,0.197,0.47,0.3284,1,62,63
2011-02-02,1,0,2,22,0,3,1,1,0.22,0.2121,0.44,0.2537,5,35,40
2011-02-02,1,0,2,23,0,3,1,1,0.2,0.1667,0.44,0.4478,3,29,32
2011-02-03,1,0,2,0,0,4,1,1,0.2,0.1667,0.4,0.4478,1,11,12
2011-02-03,1,0,2,1,0,4,1,1,0.2,0.1515,0.44,0.5224,0,5,5
2011-02-03,1,0,2,2,0,4,1,1,0.18,0.1667,0.43,0.2537,0,2,2
2011-02-03,1,0,2,3,0,4,1,1,0.18,0.1667,0.43,0.2537,0,1,1
2011-02-03,1,0,2,5,0,4,1,1,0.16,0.1364,0.5,0.2985,0,2,2
2011-02-03,1,0,2,6,0,4,1,1,0.16,0.1364,0.43,0.3582,0,39,39
2011-02-03,1,0,2,7,0,4,1,1,0.14,0.1212,0.5,0.3284,1,86,87
2011-02-03,1,0,2,8,0,4,1,1,0.14,0.1212,0.5,0.3582,4,184,188
2011-02-03,1,0,2,9,0,4,1,1,0.16,0.1364,0.47,0.2985,6,127,133
2011-02-03,1,0,2,10,0,4,1,1,0.18,0.1515,0.43,0.3284,2,50,52
2011-02-03,1,0,2,11,0,4,1,1,0.18,0.1364,0.43,0.4478,9,55,64
2011-02-03,1,0,2,12,0,4,1,1,0.2,0.1818,0.4,0.3582,2,67,69
2011-02-03,1,0,2,13,0,4,1,1,0.2,0.1667,0.4,0.4179,4,47,51
2011-02-03,1,0,2,14,0,4,1,1,0.22,0.197,0.37,0.3881,4,43,47
2011-02-03,1,0,2,15,0,4,1,1,0.22,0.197,0.37,0.3284,4,56,60
2011-02-03,1,0,2,16,0,4,1,1,0.22,0.2121,0.37,0.2537,5,73,78
2011-02-03,1,0,2,17,0,4,1,1,0.2,0.197,0.4,0.194,5,170,175
2011-02-03,1,0,2,18,0,4,1,1,0.2,0.2121,0.4,0.1642,2,145,147
2011-02-03,1,0,2,19,0,4,1,1,0.2,0.2576,0.4,0.0,4,92,96
2011-02-03,1,0,2,20,0,4,1,1,0.2,0.2273,0.47,0.0896,1,108,109
2011-02-03,1,0,2,21,0,4,1,1,0.18,0.2121,0.55,0.1045,1,53,54
2011-02-03,1,0,2,22,0,4,1,1,0.18,0.2121,0.51,0.0896,2,39,41
2011-02-03,1,0,2,23,0,4,1,1,0.2,0.2273,0.47,0.1045,4,34,38
2011-02-04,1,0,2,0,0,5,1,2,0.2,0.2576,0.44,0.0,3,10,13
2011-02-04,1,0,2,1,0,5,1,2,0.16,0.2273,0.59,0.0,0,7,7
2011-02-04,1,0,2,2,0,5,1,2,0.14,0.1667,0.63,0.1045,0,1,1
2011-02-04,1,0,2,3,0,5,1,2,0.14,0.1667,0.63,0.1045,0,1,1
2011-02-04,1,0,2,5,0,5,1,2,0.14,0.1515,0.63,0.1343,0,7,7
2011-02-04,1,0,2,6,0,5,1,2,0.16,0.2273,0.55,0.0,2,26,28
2011-02-04,1,0,2,7,0,5,1,1,0.14,0.2121,0.59,0.0,0,87,87
2011-02-04,1,0,2,8,0,5,1,1,0.14,0.1515,0.74,0.1343,3,217,220
2011-02-04,1,0,2,9,0,5,1,2,0.16,0.1818,0.8,0.1343,3,124,127
2011-02-04,1,0,2,10,0,5,1,2,0.2,0.2121,0.51,0.1343,5,46,51
2011-02-04,1,0,2,11,0,5,1,1,0.22,0.2273,0.51,0.1642,3,61,64
2011-02-04,1,0,2,12,0,5,1,2,0.24,0.2424,0.48,0.1642,8,78,86
2011-02-04,1,0,2,13,0,5,1,2,0.26,0.2576,0.5,0.2239,9,73,82
2011-02-04,1,0,2,14,0,5,1,2,0.28,0.2727,0.45,0.1642,15,76,91
2011-02-04,1,0,2,15,0,5,1,2,0.28,0.2727,0.48,0.2537,9,81,90
2011-02-04,1,0,2,16,0,5,1,2,0.3,0.2879,0.42,0.2239,8,91,99
2011-02-04,1,0,2,17,0,5,1,2,0.26,0.2727,0.56,0.1343,10,195,205
2011-02-04,1,0,2,18,0,5,1,2,0.24,0.2576,0.6,0.1045,3,152,155
2011-02-04,1,0,2,19,0,5,1,2,0.24,0.2424,0.65,0.1343,1,102,103
2011-02-04,1,0,2,20,0,5,1,2,0.24,0.2424,0.65,0.1642,2,69,71
2011-02-04,1,0,2,21,0,5,1,2,0.24,0.2424,0.7,0.1642,2,41,43
2011-02-04,1,0,2,22,0,5,1,2,0.24,0.2424,0.65,0.1642,1,45,46
2011-02-04,1,0,2,23,0,5,1,2,0.24,0.2424,0.7,0.1343,1,30,31
2011-02-05,1,0,2,0,0,6,0,2,0.24,0.2424,0.7,0.1642,3,36,39
2011-02-05,1,0,2,1,0,6,0,2,0.24,0.2424,0.65,0.1642,1,17,18
2011-02-05,1,0,2,2,0,6,0,2,0.24,0.2424,0.75,0.1642,5,12,17
2011-02-05,1,0,2,3,0,6,0,2,0.24,0.2424,0.75,0.1642,1,10,11
2011-02-05,1,0,2,4,0,6,0,3,0.22,0.2273,0.93,0.1343,0,8,8
2011-02-05,1,0,2,5,0,6,0,3,0.2,0.2273,1.0,0.0896,0,9,9
2011-02-05,1,0,2,6,0,6,0,3,0.2,0.2576,1.0,0.0,0,4,4
